property_type,tenure,built_year,num_beds,num_baths,size_sqft,lat,lng,price
0,0,1992.0,3.0,2.0,1216,1.40890185,103.89836699183896,892500.0
2,0,2023.0,2.0,1.0,614,1.3124025,103.84117158557598,1830200.0
1,0,2027.0,5.0,4.0,1593,1.4349279,103.8452818,2071400.0
2,0,2023.0,4.0,3.0,1324,1.3830328,103.89206521050926,2475900.0
0,0,1992.0,3.0,2.0,1001,1.4039628,103.8952956011628,669900.0
2,0,2023.0,1.0,1.0,431,1.28301625,103.83988698554164,1236900.0
2,2,2023.0,1.0,1.0,474,1.3123637,103.80327091227252,1415400.0
2,0,2026.0,4.0,4.0,1302,1.44002835,103.82774103667388,2082200.0
2,0,2012.0,2.0,2.0,1119,1.3362446,103.86977616841138,1709400.0
2,0,2026.0,5.0,5.0,1894,1.3113226999999998,103.85247580094573,3150000.0
0,0,1998.0,2.0,2.0,700,1.3472528,103.71391419411,357000.0
0,0,1995.0,2.0,2.0,721,1.2938177,103.8036648294842,378000.0
0,0,1992.0,3.0,2.0,1022,1.34481015,103.74566243957514,681200.0
0,0,1992.0,3.0,2.0,1044,1.3949801,103.9107893,651000.0
0,0,1978.0,3.0,2.0,1023,1.3137768,103.7623974,627900.0
2,2,2022.0,3.0,4.0,1539,1.31735885,103.83802909608715,3609900.0
2,2,2025.0,2.0,2.0,807,1.29410615,103.83673469533848,2453800.0
1,2,2002.0,5.0,5.0,4000,1.3245794,103.9136468,6174000.0
0,0,1978.0,3.0,2.0,936,1.30779005,103.78372514328296,645800.0
2,2,2024.0,4.0,3.0,1302,1.3393381,103.7638932,2625000.0
2,1,2000.0,3.0,2.0,946,1.29492295,103.8390237,1879500.0
2,0,2010.0,6.0,7.0,11500,1.2481118,103.8406065,22890000.0
0,0,2000.0,3.0,2.0,990,1.3293218,103.93109043474324,551200.0
1,0,2013.0,4.0,4.0,4000,1.3818078,103.8628565,3675000.0
2,0,2027.0,3.0,2.0,893,1.3252767,103.9326308,1795500.0
2,0,2000.0,3.0,3.0,1238,1.3481616,103.92746155105324,1417500.0
2,0,2016.0,1.0,1.0,614,1.2773432,103.8456501,2402400.0
0,0,1992.0,3.0,2.0,1173,1.3952052,103.7448605,609000.0
2,2,2024.0,2.0,1.0,710,1.30397875,103.82269161887947,2243800.0
1,0,2027.0,3.0,2.0,969,1.4349279,103.8452818,1197000.0
0,0,1992.0,3.0,2.0,1184,1.4027297,103.7502941,577500.0
2,2,2025.0,4.0,4.0,2056,1.29410615,103.83673469533848,6606600.0
2,0,2024.0,3.0,2.0,1206,1.29988105,103.88811428633838,2887500.0
0,0,1980.0,3.0,2.0,1216,1.3692568500000002,103.83408467223104,1365000.0
0,0,1981.0,4.0,2.0,1431,1.3257617000000002,103.85715112549738,929200.0
2,2,2014.0,3.0,3.0,1313,1.3028378,103.8408603,2934800.0
2,2,2022.0,4.0,4.0,1216,1.3443339,103.8786904,2598800.0
0,0,2006.0,3.0,2.0,1259,1.2757389,103.80927229876475,764400.0
2,0,2013.0,3.0,3.0,1571,1.2802667,103.85227306856048,3719100.0
2,2,2025.0,4.0,2.0,1163,1.3086965,103.8981317,2422600.0
0,0,2010.0,3.0,2.0,1012,1.3944099,103.87521620604323,839000.0
2,2,2022.0,2.0,2.0,743,1.3157947,103.8320962933791,2557800.0
0,0,1981.0,2.0,1.0,699,1.33203315,103.84409033163348,407400.0
1,0,2017.0,4.0,2.0,1249,1.43200585,103.80079993797892,1627500.0
2,2,2022.0,1.0,1.0,463,1.3443339,103.8786904,1194900.0
1,0,1997.0,5.0,5.0,7700,1.3386601,103.7716623,9135000.0
1,0,2013.0,4.0,4.0,3035,1.3874898,103.8570817,4039000.0
2,2,2024.0,3.0,4.0,1496,1.2963944,103.89101386970906,3735900.0
0,0,1985.0,3.0,2.0,1001,1.3565805,103.9326163,691700.0
2,2,2024.0,3.0,3.0,1281,1.3087662,103.8090654,3245400.0
0,0,1988.0,2.0,2.0,732,1.4286932,103.8334882,404200.0
1,0,2022.0,6.0,6.0,5683,1.36703,103.88996647282468,4776400.0
2,0,1997.0,2.0,3.0,936,1.30560345,103.78378301045409,1449000.0
1,0,2022.0,5.0,5.0,4865,1.36703,103.88996647282468,4305000.0
2,2,2022.0,1.0,1.0,495,1.3162896000000002,103.8405759660977,1302000.0
2,0,2010.0,5.0,6.0,8000,1.2487474,103.8401255,22050000.0
2,0,2026.0,3.0,2.0,958,1.44002835,103.82774103667388,1496200.0
0,0,1985.0,2.0,2.0,743,1.359146,103.946245124166,446200.0
1,0,2027.0,3.0,2.0,1076,1.4349279,103.8452818,1371300.0
1,2,1980.0,5.0,6.0,2013,1.3774798,103.8288908,6174000.0
1,0,2007.0,5.0,5.0,3304,1.417282,103.8461401,2541000.0
2,2,2016.0,1.0,1.0,463,1.3528165,103.759784,745500.0
1,0,2017.0,2.0,2.0,764,1.39704825,103.89393329199906,1143300.0
0,0,1996.0,3.0,2.0,1012,1.313047,103.86982730523069,1016400.0
2,0,2015.0,2.0,2.0,840,1.41730475,103.84822277473846,975300.0
2,2,2025.0,3.0,3.0,1141,1.29410615,103.83673469533848,3767400.0
0,0,1992.0,3.0,2.0,969,1.3751553,103.8800744,488200.0
0,0,1992.0,3.0,2.0,990,1.39183495,103.88798828899084,519800.0
2,2,1980.0,4.0,2.0,2002,1.3196642,103.92376598402689,11433200.0
0,0,1998.0,3.0,2.0,1582,1.3423998,103.6951864427414,714000.0
2,0,2026.0,3.0,3.0,1324,1.44002835,103.82774103667388,1839600.0
2,0,2026.0,3.0,2.0,958,1.44002835,103.82774103667388,1496200.0
2,2,2022.0,2.0,2.0,775,1.31466445,103.83108413127206,2548400.0
0,0,1996.0,3.0,2.0,1259,1.31805085,103.87419887374404,659400.0
2,2,2024.0,2.0,1.0,678,1.3005809,103.89939364290174,1829100.0
0,0,1988.0,3.0,2.0,1001,1.4241899,103.8449321,581700.0
2,2,2004.0,3.0,3.0,1733,1.3054042,103.8383543147737,4515000.0
2,0,2027.0,2.0,1.0,656,1.3252767,103.9326308,1260000.0
2,2,2024.0,2.0,2.0,883,1.2963944,103.89101386970906,2633700.0
0,0,1980.0,3.0,2.0,990,1.37176975,103.83595609099524,509200.0
2,2,2022.0,2.0,1.0,678,1.3443339,103.8786904,1730400.0
2,0,2022.0,3.0,3.0,1119,1.3271094,103.7964042,2940300.0
2,0,2024.0,2.0,2.0,721,1.3527852,103.7847885,1575000.0
2,2,2020.0,3.0,3.0,1012,1.3056095,103.9070579,2310000.0
1,2,2025.0,6.0,5.0,5537,1.30062,103.892783,9076200.0
2,2,2024.0,2.0,2.0,732,1.3307095,103.8683907,1711500.0
0,0,1982.0,3.0,2.0,732,1.2951307,103.8534677,449400.0
2,2,2023.0,2.0,2.0,775,1.3123637,103.80327091227252,2113600.0
2,0,2024.0,4.0,4.0,1432,1.29841635,103.85717773862802,3937500.0
2,0,2023.0,5.0,4.0,1711,1.3171376,103.75970123067364,3129000.0
1,2,2025.0,6.0,6.0,6376,1.30062,103.892783,9502500.0
2,0,2022.0,1.0,1.0,495,1.3271094,103.7964042,1071000.0
2,0,2026.0,3.0,2.0,1421,1.2739587,103.84363531310518,3514400.0
2,2,2011.0,4.0,5.0,6200,1.2788952,103.84147365808892,15044400.0
2,0,2026.0,1.0,1.0,506,1.2915415,103.84517442690934,1890000.0
2,2,2025.0,2.0,2.0,657,1.310429,103.80282102340084,2022100.0
0,0,1995.0,2.0,2.0,646,1.28306385,103.82560967167316,609000.0
2,2,2011.0,4.0,4.0,2842,1.29983215,103.82629838571044,12398400.0
1,2,1993.0,6.0,6.0,5721,1.3250891,103.9081417,6279000.0
2,0,2026.0,4.0,4.0,1389,1.3113226999999998,103.85247580094573,2992700.0
2,0,2016.0,3.0,3.0,1485,1.32749845,103.944574309318,1890000.0
0,0,1998.0,3.0,2.0,979,1.33812495,103.70251990938206,522900.0
2,2,2023.0,2.0,2.0,657,1.318947,103.8475449,1856400.0
2,2,2023.0,3.0,3.0,1163,1.3159611,103.836848,3242400.0
2,2,2024.0,4.0,4.0,1722,1.2963944,103.89101386970906,4518000.0
2,2,2023.0,2.0,2.0,818,1.3123637,103.80327091227252,2507400.0
2,2,1984.0,2.0,2.0,880,1.3218963,103.94720145012712,1383900.0
0,0,1998.0,2.0,2.0,721,1.34203035,103.73682432904413,386400.0
2,0,2024.0,2.0,1.0,624,1.29988105,103.88811428633838,1851200.0
0,0,1985.0,2.0,2.0,699,1.37271,103.9455946,648900.0
1,1,2010.0,5.0,3.0,3000,1.3602446499999998,103.86511076372146,7539000.0
2,2,2025.0,4.0,4.0,2368,1.3101838,103.8359137,10374000.0
2,0,2023.0,1.0,1.0,592,1.36679605,103.8865753660334,1007000.0
1,2,1998.0,6.0,5.0,5600,1.3588347,103.7604879,6142500.0
2,0,2026.0,3.0,2.0,1000,1.3859375,103.8344656879244,1668400.0
2,0,2024.0,3.0,3.0,1206,1.29988105,103.88811428633838,2918000.0
0,0,1992.0,3.0,2.0,1216,1.3436934,103.7474474448143,966000.0
2,0,2010.0,6.0,7.0,11500,1.2481118,103.8406065,22890000.0
0,0,2004.0,6.0,3.0,2034,1.44008975,103.79108149911028,1155000.0
2,0,2024.0,2.0,2.0,689,1.33869315,103.87174954613296,1680000.0
2,2,2022.0,2.0,2.0,710,1.3014769,103.9011745,2068500.0
0,0,1980.0,1.0,1.0,470,1.3737939,103.84901393695192,309800.0
2,2,2025.0,3.0,3.0,1259,1.3131859,103.8996932,2402400.0
2,2,2023.0,2.0,2.0,1130,14.4848138,121.0232316,2363600.0
1,0,2022.0,6.0,6.0,4865,1.36703,103.88996647282468,4267200.0
2,2,2025.0,3.0,3.0,1141,1.29410615,103.83673469533848,3114300.0
0,0,1995.0,2.0,1.0,646,1.2802284,103.8257382,346500.0
2,0,2024.0,3.0,2.0,969,1.4417104,103.82765897017129,1470000.0
2,1,1997.0,3.0,3.0,2421,1.3800192,103.96362645642132,2202900.0
2,0,2016.0,1.0,1.0,517,1.3638466,103.76448735951595,787500.0
2,2,2024.0,3.0,2.0,883,1.3087662,103.8090654,2388800.0
0,0,2004.0,3.0,2.0,1001,1.4470258500000002,103.80338194507084,556500.0
0,0,1992.0,3.0,2.0,1216,1.3949801,103.9107893,871500.0
2,2,2025.0,4.0,5.0,2056,1.29410615,103.83673469533848,6856500.0
2,0,2025.0,3.0,2.0,936,1.31910335,103.8798115570958,1564500.0
2,2,2023.0,1.0,1.0,474,1.3123637,103.80327091227252,1449000.0
2,2,2025.0,2.0,2.0,614,1.3136277,103.8831086,1298800.0
0,0,1992.0,2.0,2.0,689,1.3524681,103.8732755,401100.0
2,2,2024.0,5.0,4.0,1884,1.3393381,103.7638932,4438400.0
0,0,1992.0,3.0,2.0,1324,1.3486055,103.8898399,630000.0
2,0,2026.0,4.0,3.0,1356,1.3404645,103.88373309629344,2541000.0
0,0,1992.0,3.0,2.0,1119,1.3850886,103.74092066788272,514500.0
2,0,2023.0,2.0,1.0,657,1.304855,103.77377633404797,1585500.0
2,2,2013.0,1.0,1.0,549,1.30483465,103.837707431439,1732500.0
1,0,2023.0,3.0,3.0,1055,1.39734855,103.89235330638869,1155000.0
2,2,2023.0,2.0,1.0,689,1.3087662,103.8090654,2246300.0
1,2,1998.0,5.0,3.0,3000,1.3625129,103.9676378,7551400.0
2,0,2025.0,2.0,1.0,678,1.28617715,103.83955002171584,1680000.0
2,2,2016.0,1.0,1.0,926,1.3157213,103.84160862206242,1963500.0
2,2,2023.0,3.0,3.0,1076,1.3123637,103.80327091227252,3255000.0
2,2,2024.0,3.0,2.0,883,1.3087662,103.8090654,2366600.0
2,0,2023.0,1.0,1.0,560,1.3027702,103.8694351,1680000.0
2,2,2021.0,2.0,2.0,667,1.330403,103.7949393,1995000.0
2,0,2024.0,4.0,3.0,1808,1.29841635,103.85717773862802,5026400.0
2,2,2022.0,4.0,4.0,1291,1.3443339,103.8786904,3018800.0
2,2,2023.0,4.0,4.0,1389,1.3159611,103.836848,3465000.0
2,2,1992.0,7.0,8.0,15000,1.2842353000000002,103.8514848001715,33600000.0
0,0,1981.0,2.0,2.0,731,1.3159003,103.86077824070716,766500.0
1,0,2023.0,4.0,5.0,3466,1.3171376,103.75970123067364,4756500.0
2,0,2024.0,4.0,3.0,1292,1.3527852,103.7847885,2902200.0
0,0,1998.0,3.0,2.0,1001,1.3358495,103.69486230764984,556500.0
2,0,1986.0,2.0,2.0,936,1.31140845,103.93637987236568,1417500.0
0,0,1992.0,3.0,2.0,1130,1.35422515,103.86990407518348,756000.0
2,2,2014.0,6.0,6.0,7015,1.3171727,103.922284,8998500.0
2,2,2025.0,2.0,2.0,700,1.310429,103.80282102340084,1934700.0
2,2,2023.0,5.0,5.0,1819,1.27568865,103.83822499656318,6161400.0
0,0,1992.0,2.0,2.0,721,1.3557437,103.8713719,441000.0
2,2,2014.0,1.0,1.0,527,1.3059135,103.8378793,1680000.0
2,2,2023.0,2.0,2.0,775,1.3123637,103.80327091227252,2009700.0
2,2,2018.0,2.0,2.0,1044,1.2962878,103.83628768302292,3453300.0
0,0,2017.0,3.0,2.0,1259,1.3112671,103.78727861779576,754800.0
2,0,2026.0,5.0,7.0,2875,1.2915415,103.84517442690934,13440000.0
1,0,2013.0,4.0,4.0,3057,1.3874898,103.8570817,3307500.0
2,2,2022.0,2.0,2.0,700,1.3443339,103.8786904,1632800.0
2,0,2026.0,3.0,2.0,1163,1.44002835,103.82774103667388,1621200.0
2,2,2025.0,2.0,1.0,570,1.310429,103.80282102340084,1769100.0
2,0,2026.0,3.0,3.0,890,1.3859375,103.8344656879244,1890000.0
0,0,1992.0,4.0,2.0,1517,1.34424965,103.74720673313786,840000.0
2,0,2026.0,2.0,2.0,690,1.3859375,103.8344656879244,1449000.0
2,2,2025.0,3.0,3.0,1088,1.2937442,103.8466319,2820300.0
2,0,2026.0,1.0,1.0,441,1.2739587,103.84363531310518,1211400.0
2,2,2024.0,3.0,3.0,1399,1.2963944,103.89101386970906,3913200.0
2,0,2025.0,3.0,2.0,1216,1.26522915,103.81751884226044,3095400.0
2,0,2010.0,7.0,9.0,9590,1.3870489,103.872999,9166500.0
1,2,2011.0,5.0,5.0,3000,1.3310043,103.8073633,6289500.0
2,0,2023.0,3.0,2.0,1141,1.3027702,103.8694351,3423000.0
1,0,2016.0,3.0,3.0,1216,1.4009397,103.89726215543872,1627500.0
0,0,1998.0,2.0,1.0,630,1.34517205,103.71070161287156,283500.0
2,2,1999.0,3.0,3.0,1142,1.2933505,103.83887866386893,2625000.0
2,2,2025.0,2.0,2.0,807,1.29410615,103.83673469533848,2828700.0
0,0,1995.0,3.0,2.0,969,1.29438085,103.8114222239035,787500.0
2,0,2024.0,4.0,4.0,1442,1.29841635,103.85717773862802,3780000.0
0,0,2004.0,3.0,2.0,1292,1.31689145,103.84930357265394,976500.0
0,0,1978.0,3.0,2.0,1076,1.31039935,103.77128692605824,827400.0
2,2,2025.0,2.0,2.0,700,1.310429,103.80282102340084,1900500.0
2,0,2023.0,4.0,3.0,1421,1.35258045,103.83922542690792,3286500.0
0,0,1978.0,3.0,2.0,1076,1.31039935,103.77128692605824,827400.0
0,0,1988.0,2.0,2.0,721,1.43145895,103.84439006403808,462000.0
2,0,2024.0,4.0,4.0,1518,1.29988105,103.88811428633838,3780000.0
0,0,1985.0,4.0,2.0,1550,1.3719664,103.95955702189778,911400.0
1,0,2015.0,3.0,2.0,947,1.3837377,103.74885499103937,1344000.0
2,2,2025.0,2.0,2.0,756,1.31730585,103.83260746060152,2362500.0
1,0,1999.0,7.0,6.0,3300,1.3475397,103.8817369,3465000.0
0,0,2017.0,3.0,2.0,1001,1.3095995,103.78404524621212,1050000.0
2,2,2014.0,6.0,7.0,7015,1.3171727,103.922284,8998500.0
2,0,2023.0,4.0,4.0,1496,1.304855,103.77377633404797,3066000.0
2,0,2026.0,4.0,3.0,1292,1.369097,103.833145230925,2100000.0
2,0,2011.0,1.0,1.0,581,1.31928875,103.84502960556406,1194900.0
0,0,1980.0,3.0,2.0,990,1.3698879000000002,103.85799815004374,766500.0
2,0,2007.0,2.0,2.0,1044,1.2946685,103.8500737,2079000.0
0,0,1980.0,4.0,3.0,1582,1.3604704,103.843911181924,1155000.0
2,0,2023.0,1.0,1.0,517,1.28715825,103.79213778715592,1015400.0
1,0,2015.0,3.0,2.0,1055,1.4376932,103.83024477974564,1260000.0
0,0,2004.0,3.0,2.0,1259,1.44130365,103.77644879723604,608000.0
0,0,1988.0,3.0,2.0,968,1.4271284,103.840722,556500.0
0,0,2004.0,2.0,1.0,732,1.44198445,103.7784719104781,336000.0
1,2,1998.0,6.0,6.0,5600,1.3588347,103.7604879,6195000.0
2,2,2025.0,3.0,2.0,1281,1.31730585,103.83260746060152,3674000.0
2,2,2023.0,4.0,4.0,1378,1.3159611,103.836848,4406800.0
0,0,1985.0,4.0,2.0,1495,1.35974715,103.95900554486292,933300.0
0,0,1992.0,3.0,2.0,1184,1.4034183,103.8964235,596400.0
1,1,2005.0,5.0,5.0,3800,1.3189171,103.7871854,8399000.0
2,0,2026.0,2.0,1.0,710,1.3707978,103.9469571,1509900.0
2,0,2024.0,3.0,2.0,904,1.29841635,103.85717773862802,2516800.0
2,2,2023.0,3.0,3.0,1119,14.4848138,121.0232316,2163000.0
2,2,2024.0,2.0,2.0,689,1.2963944,103.89101386970906,2323400.0
2,0,2017.0,3.0,2.0,893,1.335582,103.74240553983844,1753500.0
0,0,1981.0,4.0,2.0,1280,1.3346296,103.8557810711986,850500.0
0,0,1980.0,3.0,2.0,721,1.3686244,103.8369567,399000.0
2,0,2023.0,4.0,4.0,1496,1.304855,103.77377633404797,3073400.0
0,0,2017.0,3.0,2.0,1216,1.30893615,103.7850542325032,1155000.0
2,0,2023.0,3.0,2.0,969,1.30010805,103.84667445597408,2795100.0
0,0,1981.0,3.0,2.0,957,1.3217506,103.86680736617852,756000.0
1,0,2017.0,2.0,2.0,764,1.39704825,103.89393329199906,1017300.0
0,0,1992.0,3.0,2.0,957,1.3515693,103.75344883706056,451500.0
2,2,2024.0,2.0,2.0,700,1.3307095,103.8683907,1719900.0
2,0,2026.0,3.0,2.0,958,1.44002835,103.82774103667388,1496200.0
2,0,2023.0,1.0,1.0,474,1.304855,103.77377633404797,1101400.0
2,2,2022.0,4.0,3.0,2164,1.31635965,103.82542139011356,8634400.0
2,1,2011.0,2.0,2.0,752,1.2926210500000002,103.83051578145592,1974000.0
2,0,2026.0,4.0,4.0,1302,1.44002835,103.82774103667388,1967700.0
2,2,2025.0,3.0,2.0,1088,1.2937442,103.8466319,2820300.0
0,0,1985.0,3.0,3.0,1614,1.35291835,103.94652773364533,1047900.0
2,2,2025.0,1.0,1.0,527,1.29410615,103.83673469533848,1654800.0
2,1,1977.0,5.0,5.0,7535,1.3862854,103.9376076,9030000.0
2,2,2014.0,6.0,8.0,7015,1.3171727,103.922284,8800000.0
2,0,2023.0,3.0,2.0,947,1.30010805,103.84667445597408,2720600.0
0,0,1981.0,2.0,1.0,700,1.3244152,103.85823245,357000.0
0,0,1985.0,6.0,2.0,1582,1.36458605,103.95743700171688,787500.0
2,0,2024.0,3.0,2.0,915,1.29988105,103.88811428633838,1837500.0
2,2,2024.0,2.0,2.0,635,1.37379635,103.7630918,1365000.0
2,0,2026.0,2.0,1.0,570,1.3859375,103.8344656879244,1155000.0
2,0,2024.0,3.0,2.0,904,1.29841635,103.85717773862802,2516800.0
0,0,2004.0,3.0,2.0,1301,1.44425985,103.79073529263152,627900.0
1,2,2017.0,6.0,5.0,5833,1.3271261,103.8413274,4712400.0
0,0,2010.0,3.0,2.0,1216,1.3983307,103.8790664,1050000.0
2,2,2000.0,3.0,3.0,107,1.3154771,103.8197248,101640000.0
2,0,2024.0,3.0,2.0,958,1.3660231,103.77507192428756,1661300.0
1,2,2002.0,3.0,3.0,1500,1.3320383,103.7906397,7560000.0
2,2,2013.0,6.0,7.0,7670,1.3307918,103.7577266,9397500.0
0,0,1980.0,2.0,2.0,882,1.36989185,103.85943216489414,513300.0
0,0,1992.0,4.0,2.0,1507,1.3784956,103.7667077,879900.0
2,0,2010.0,5.0,5.0,8000,1.2487474,103.8401255,22050000.0
0,0,1981.0,3.0,2.0,1000,1.32829915,103.8613772552474,827400.0
2,2,2021.0,3.0,2.0,990,1.330403,103.7949393,2908700.0
2,2,2023.0,4.0,3.0,1496,1.3123637,103.80327091227252,4711400.0
2,2,2022.0,2.0,1.0,624,1.3443339,103.8786904,1466800.0
2,2,2023.0,3.0,2.0,1130,14.4848138,121.0232316,2247000.0
0,0,1985.0,3.0,2.0,1130,1.37379695,103.95665845629938,565800.0
2,2,2022.0,3.0,2.0,947,1.31466445,103.83108413127206,2992500.0
2,2,2012.0,3.0,4.0,2756,1.3113331499999998,103.83601300788084,9765000.0
2,2,2023.0,3.0,3.0,1281,1.3159611,103.836848,3723300.0
2,2,2022.0,3.0,3.0,990,1.3443339,103.8786904,2206000.0
2,2,2017.0,2.0,2.0,1841,1.2971381000000002,103.8389530409632,5244800.0
1,2,2007.0,6.0,6.0,5360,1.4405369,103.82607667170107,5124000.0
2,2,2025.0,3.0,3.0,1088,1.2937442,103.8466319,2967500.0
1,2,2013.0,3.0,2.0,1699,1.3870489,103.872999,3557400.0
0,0,1992.0,3.0,2.0,990,1.3660218,103.8719067,543900.0
2,2,2023.0,4.0,4.0,1378,1.3159611,103.836848,4082800.0
0,0,1985.0,4.0,2.0,1561,1.37047055,103.96238834763685,858900.0
2,0,2026.0,1.0,1.0,463,1.2739587,103.84363531310518,1458400.0
2,0,2026.0,1.0,1.0,484,1.2915415,103.84517442690934,1732500.0
2,0,2020.0,2.0,1.0,570,1.3257037500000002,103.94518743974132,1090800.0
2,0,2024.0,3.0,2.0,1066,1.29841635,103.85717773862802,30880500.0
2,2,2024.0,4.0,4.0,2906,1.30364895,103.82569707868404,14687400.0
1,1,2007.0,5.0,7.0,6987,1.3644465,103.8825992,6909000.0
0,0,1992.0,3.0,2.0,1377,1.4085085,103.8919886,829500.0
2,2,2023.0,5.0,4.0,1270,1.3120762,103.8040548,3360000.0
2,0,2026.0,2.0,2.0,732,1.3404645,103.88373309629344,1417500.0
0,0,1995.0,2.0,1.0,635,1.2877197,103.8273312,446200.0
2,2,2024.0,2.0,2.0,689,1.2963944,103.89101386970906,2320500.0
2,2,2023.0,1.0,1.0,549,1.2937092,103.8226002,1561400.0
2,0,2023.0,4.0,4.0,2002,1.3027702,103.8694351,5681600.0
2,0,2024.0,4.0,4.0,1518,1.29988105,103.88811428633838,3780000.0
2,0,2022.0,1.0,1.0,517,1.3271094,103.7964042,1445000.0
2,0,2026.0,3.0,2.0,1066,1.3404645,103.88373309629344,1890000.0
2,0,2026.0,4.0,3.0,1463,1.3707978,103.9469571,2582000.0
0,0,1981.0,2.0,2.0,635,1.3226542,103.87061480977246,367500.0
2,2,2025.0,1.0,1.0,539,1.2937442,103.8466319,1535900.0
2,0,2010.0,4.0,4.0,4855,1.2438067,103.84229522949894,10447500.0
1,2,2013.0,4.0,5.0,4000,1.3870489,103.872999,6174000.0
2,0,2023.0,1.0,1.0,431,1.28301625,103.83988698554164,1290400.0
0,0,1981.0,2.0,1.0,721,1.3353015,103.85514705041405,351800.0
2,0,2026.0,3.0,2.0,1087,1.3404645,103.88373309629344,1830200.0
0,0,2017.0,2.0,2.0,700,1.3094725,103.79450988894084,577500.0
2,0,2010.0,6.0,6.0,10000,1.2487474,103.8401255,21000000.0
2,2,2014.0,6.0,6.0,7015,1.3171727,103.922284,8998500.0
2,0,2010.0,7.0,7.0,11000,1.2481118,103.8406065,26827500.0
2,0,2023.0,2.0,2.0,818,1.3027702,103.8694351,2517900.0
2,0,2023.0,5.0,5.0,1711,1.3171376,103.75970123067364,3148700.0
2,0,2010.0,6.0,7.0,11500,1.2481118,103.8406065,22890000.0
1,2,2009.0,5.0,6.0,6189,1.3342095,103.8065763,11366200.0
0,0,1992.0,3.0,2.0,1216,1.3785022,103.90090533138856,734000.0
2,0,2018.0,3.0,2.0,861,1.31714275,103.884853025,1627500.0
1,0,2027.0,3.0,3.0,1076,1.4349279,103.8452818,1371300.0
0,0,2004.0,4.0,2.0,1894,1.4290407,103.7720746,892500.0
2,2,2025.0,3.0,3.0,1281,1.31730585,103.83260746060152,3674000.0
2,1,2010.0,9.0,7.0,8000,1.3602446499999998,103.86511076372146,14574000.0
2,2,2021.0,2.0,2.0,742,1.3455515,103.8815143,1575000.0
1,0,2026.0,3.0,2.0,883,1.4446778,103.8311689,945000.0
0,0,1998.0,3.0,2.0,960,1.3512453,103.72700060559,482000.0
0,0,2004.0,4.0,2.0,1313,1.4461163,103.7989883,659400.0
2,2,2022.0,2.0,2.0,678,1.31735885,103.83802909608715,1875300.0
2,0,2024.0,3.0,2.0,1066,1.29841635,103.85717773862802,2940000.0
2,0,2027.0,3.0,2.0,893,1.3252767,103.9326308,1816500.0
2,2,1990.0,5.0,7.0,9594,1.3197144,103.8299065,16275000.0
2,0,2024.0,4.0,4.0,1464,1.29841635,103.85717773862802,3906000.0
1,2,2010.0,5.0,6.0,7000,1.3340588,103.7999917,12715500.0
2,2,2025.0,3.0,2.0,1055,1.310429,103.80282102340084,2772000.0
0,0,1988.0,2.0,2.0,732,1.41909175,103.84303888410184,471300.0
2,2,2023.0,1.0,1.0,603,1.3123637,103.80327091227252,1648500.0
1,2,1980.0,4.0,3.0,2800,1.3742037,103.8281398,4074000.0
2,0,2018.0,2.0,1.0,635,1.3745655499999998,103.90339457083743,976500.0
1,2,2028.0,5.0,5.0,4058,1.3784672,103.8650612,4754400.0
0,0,2004.0,3.0,2.0,979,1.3073099,103.86223498817932,1005900.0
0,0,1992.0,2.0,2.0,721,1.4020999,103.8927139,491400.0
2,0,2023.0,4.0,4.0,1399,1.28301625,103.83988698554164,3491200.0
2,0,2018.0,1.0,1.0,732,1.2761249,103.8532534,1687400.0
2,0,2026.0,3.0,3.0,1044,1.3404645,103.88373309629344,1991800.0
0,0,1985.0,4.0,2.0,1356,1.3813168,103.93649321260236,756000.0
2,2,2015.0,2.0,2.0,678,1.30275715,103.8466343,1659000.0
1,0,2017.0,4.0,2.0,1152,1.43200585,103.80079993797892,1606500.0
0,0,1996.0,3.0,2.0,1302,1.3236049,103.88220048517502,732900.0
2,2,2025.0,4.0,3.0,1195,1.3136277,103.8831086,1890000.0
0,0,1992.0,3.0,2.0,969,1.40607045,103.91233476853064,609000.0
0,0,1992.0,3.0,2.0,1281,1.3784542,103.75565597692308,501900.0
0,0,1978.0,3.0,2.0,990,1.31516675,103.7706481433902,556500.0
1,0,2017.0,3.0,3.0,1076,1.4011046500000002,103.9164636157126,1386000.0
0,0,2004.0,3.0,2.0,1087,1.4388794,103.8032806,525000.0
0,0,1980.0,2.0,2.0,721,1.36884585,103.8379051513374,386400.0
0,0,1978.0,3.0,2.0,988,1.3066301,103.76090633440889,483000.0
0,0,1985.0,3.0,2.0,1356,1.36363035,103.95940771447304,682500.0
0,0,1992.0,3.0,2.0,1184,1.3808352,103.8813382,638400.0
2,0,2010.0,3.0,3.0,1711,1.2438067,103.84229522949894,3453300.0
0,0,1996.0,2.0,1.0,710,1.3169362,103.87558427425378,367500.0
2,2,2025.0,3.0,2.0,797,1.3086965,103.8981317,1785000.0
0,0,1981.0,3.0,2.0,1259,1.3236515,103.86830333911074,693000.0
1,0,2018.0,3.0,2.0,936,1.44352515,103.81892530983862,1038400.0
1,2,1998.0,5.0,7.0,3412,1.3009182,103.8299726,14175000.0
2,0,2024.0,2.0,1.0,624,1.3533168,103.7896255,1352400.0
0,0,1998.0,3.0,2.0,1292,1.33877265,103.7356473523346,656200.0
0,0,2004.0,3.0,2.0,1184,1.4305748,103.79627819363311,556500.0
